-0.00023327858408965675;-0.00020018596693315312;-0.00022519782873748728;-0.00022077265318748969;-0.00021692467444836135;-0.00017142232585816883;-0.00012187959959189158;-6.521811265822688e-05;-3.869110922536095e-05;1.6345054673479838e-06;9.310170870222525e-06;-1.637283253841663e-05;-1.7719625097111545e-05;-3.953285457454527e-05;-6.54105115951833e-05;-8.787308748484495e-05;-0.00010244730695929349;-0.00016093658379404415;-5.232738388214697e-05;1.4946106918020055e-05;0.0002481035561752975;0.0004099110621556438;0.0004456972644295373;0.0004364621154556293;0.00039201796101869706;0.0002052947927024948;9.442490528135977e-05;2.0483588822296917e-05;2.1980693050489037e-05;-4.6364973840752185e-06;-9.70849652597654e-08;-2.5319383106890002e-05;-7.454946110061308e-05;-5.670445969790546e-05;-3.3859042938585114e-06;3.2664846518350044e-05;3.403568894416451e-05;3.5815379111011364e-05;2.8395995104629552e-05;3.265282158479027e-05;4.14670978841061e-05;2.2708201530855487e-05;1.8818135524267937e-05;1.1815866400740856e-05;3.3901457670752848e-06;2.257592726169795e-05;1.6990345623181982e-05;8.482705129640435e-06;0.0001007259704666824;0.00021424134327096818;0.0002309800507861764;0.0001496914999220904;-5.177619394265141e-06;-7.354132368584604e-06;-1.2945726473880458e-05;-1.3438748749831277e-05;3.913426077350955e-05;7.302052354495842e-05;0.00011813807426123811;0.00014209174191231195;9.562739863733737e-05;-2.3058695597652105e-05;-8.450610608810765e-05;-3.0417954936235037e-05;-1.8032273369665723e-05;-1.3354574214912843e-05;1.1466391769159865e-05;9.187561936668725e-05;0.0001157330875492829;0.0001880750878448955;0.00010491064734548445;0.00011294330296341486;0.00010476634814276714;7.696470175256497e-05;8.990353026288396e-05;6.171708599876894e-05;4.937950416643873e-05;1.1133075642049822e-05;-3.951076171167984e-06;-2.7820569287323413e-05;-4.900850221964879e-05;-0.0001084116740049424;-6.42080182392057e-05;-2.741172154629103e-05;-1.1863482453500617e-05;1.5202685985301116e-06;2.5724502850105145e-06;1.1354707246172783e-06;-1.4258401236150178e-06;6.9435136339891036e-06;7.725134315374545e-06;-2.0076512074827646e-05;-4.087964713324019e-05;-0.00011081666071689761;-0.00015112423800926688;-9.494374841799324e-05;-6.622820707724808e-05;-1.7094328552003193e-05;8.829471198619822e-07;1.6705802680273123e-06;1.2744040959886069e-05;2.1409508706399675e-05;3.112565502269871e-05;5.464642506562063e-05;5.0221249515623053e-05;2.590683385775591e-05;3.5935628446609125e-05;3.545463110421808e-05;2.694097814389665e-05;5.202904501211523e-06;-2.139925476640301e-05;-7.926323505604528e-05;-0.00013900310498101264;-7.719494648376381e-05;-2.2890346527815238e-05;2.6736554273380458e-05;7.816719510854255e-05;0.00017730074737533618;0.00035411537043828303;0.0003214075511556922;0.0001296820104786231;5.358823091236034e-05;1.3479065023727379e-05;1.4481189971714546e-06;-1.4520992770211118e-05;-1.1983731789098377e-05;3.351861680109414e-05;0.00017354896810468606;0.00037066167901653483;0.0003968279344426075;0.0003512293863839368;0.0003006284659643992;0.0001317983987851437;1.467253967953515e-05;-6.584536620758937e-06;-3.2101445634603685e-05;-5.170208733703862e-05;-0.00012707437088971482;-0.00010514089207668332;-8.291881485821722e-05;-8.955657818321357e-05;-8.599719784951987e-05;-8.570859944408526e-05;-4.8142707003344914e-05;2.997378422128447e-07;3.62482767191633e-05;4.4569530742528315e-05;6.450687058463698e-05;6.392967377376774e-05;6.700805676507039e-05;5.560841975040272e-05;4.803271160774382e-05;2.0249102617881286e-05;-2.414093961803195e-05;-2.0389160347381827e-05;-2.1784052640315846e-05;-0.00010696868197776927;-0.0001141836421136349;-4.357323225063002e-05;-2.4333338554988364e-05;-1.673358054520991e-05;7.771730932918677e-06;2.4860664638055396e-05;0.00011371289871124052;0.00017239457448294757;0.00011688748117102138;9.72627896014669e-05;0.00012593023120797297;6.503596766126713e-05;7.297242381071933e-05;4.584417369986458e-05;3.514198283166391e-05;3.8557063962640296e-05;1.0897837879286704e-05;2.6375806266587176e-05;9.13946220242962e-05;-0.00010302450377016275;-0.00016266817422665189;-0.0001953759935092427;-0.00021557788188966644;-0.00022288904149401025;-0.00018671804134620396;-5.170208733703862e-05;-9.263496117451625e-05;-5.300078016149443e-05;6.527646633246265e-05;6.869154746343904e-05;9.485780288951169e-05;0.0001227556487481921;0.00012217845193732285;0.0001309326035688398;9.091362468190516e-05;5.875895234306404e-05;3.286927038886623e-05;3.313381892718131e-05;-2.7485828151903802e-06;6.546690826516494e-06;1.2913893146417905e-05;1.950956920395506e-05;3.1895250770524374e-05;3.508185816386503e-05;6.479546899007161e-05;7.893679085636823e-05;9.115412335310068e-05;8.451636002810431e-05;0.0001380513642362272;0.00014901810364274296;0.00016845039627534102;0.000214626141144881;0.00044300367931214747;0.0005603670308555616;0.000683887148381581;0.0006669560419294163;0.0005672933925859925;0.00027888738608832414;2.9562413659927827e-05;-0.00024309092987443402;-0.0006659837933046376;-0.0009299551348088412;-0.0007752663894958822;-0.0005720931120699064;-0.00010629528569842183;0.0003087092213165687;0.0008670509363640895;0.0012341481080769324;0.0017636299825809908;0.0022192306652937853;0.0027902707101804297;0.0016312595139549762;-0.0019981540327908658;-0.004314637233746121;-0.004145326169224474;-0.004111463956320145;-0.004336185914685239;-0.003822095955137695;-0.0027107996952774327;-0.001243950199921713;0.0010471363413552955;0.0024162471767371556;0.002879543816928207;0.0027071543694152577;0.003445966287327897;0.003522925862110464;0.0021468886649981724;0.0008000961063032566;0.0008378062979467143;-0.0010723303481565893;-0.0031248422076076412;-0.0029678446750512053;-0.0010584776246957274;6.383347430528953e-05;0.0006161627225729224;0.00011140411146776352;0.0018452071318505114;0.002597871773224013;0.0030319237749976886;0.002717928709884817;0.0013488178745029566;-0.0013116746257303717;-0.002039712203173452;-0.0029001202492425467;-0.002932443270651225;-0.002978619015520765;-0.0024121965451210743;-0.0008914753474175578;0.0005022625518947238;0.0009347753621727482;0.0013949936193724966;0.0014234686620420462;0.0018867653022330974;0.001908313983172216;0.0018513638978331166;0.0013141860658508018;0.0005268896158251451;-0.0002442453234961725;-0.0006775277295220226;-0.0014617457965563766;-0.0018257645852779167;-0.0019181160750169966;-0.0017134036060953695;-0.0015109999244172193;-0.0017626577339562122;-0.0014494322645911659;-0.0007706488150089283;-0.0001373677140168831;0.0005669085947120797;0.0013472786830073054;0.0019621856855200127;0.0018867653022330974;0.0017020623227549374;0.0008909084045466853;0.0005068801263816777;0.0001463245185253531;-0.00021346149358314587;-0.0005655515482133882;-0.0008145157726349912;-0.0009184111985914562;-0.0009515038157479598;-0.0009330335178001438;-0.000752563314935025;-0.0005205301969655867;-0.0003321716376852549;-0.0001684401423353444;2.8131446566314477e-05;0.0002273244709840045;0.00037297046626001186;0.000418761413255639;0.0006369418077642154;0.0007316020847467724;0.0008339583192075859;0.0007754690423728353;0.000557288647864259;0.00031159520537091495;0.00028966172655788344;-0.00010975846656363731;-0.0005509292290047005;-0.0008514563685306232;-0.0007798839639828363;-0.0008022022406697806;-0.0006151904739481437;-0.00020538073823097636;-6.781549830713851e-05;-1.0841363100919652e-05;5.3323682374045274e-05;4.353538645638758e-05;5.620966642839152e-05;7.431921636941424e-05;6.955734267974291e-05;5.863870300746628e-05;4.541127609171264e-05;3.579132924389182e-05;-4.006195165117542e-05;-8.878698243538791e-05;-4.8142707003344914e-05;-5.285648095877712e-05;-5.309893663422678e-06;4.897065642540635e-05;0.0001167912817025432;0.00027561660416006503;0.0003814360194860942;0.00024098479550791008;0.00012583403173949476;4.793651213926561e-05;-2.570418098080283e-05;-5.266408202182071e-05;-9.80221314092959e-05;-6.868129352344238e-05;5.01351179764505e-06;2.458409116618055e-05;0.0003160203809209125;0.0005661389989642541;0.0006438681694946463;0.000663108063190288;0.0006026947969859732;0.00042068540262520316;7.215472832865455e-05;-9.744493459842667e-05;-0.00023424057877443884;-0.0004624257180047489;-0.0006402023357524778;-0.0006044161334785843;-0.0004220219412439014;-0.00032370608445917256;-0.0001894116264635938;-8.099482548865305e-05;0.00011986966469384585;0.0005141912859860216;0.0006461769567381233;0.0007223669357728644;0.0006484857439816004;0.0005376639562947044;0.0003450726204013314;0.00020154301343184468;1.7230844294377503e-05;-2.9071162377540125e-05;-0.00013207674325058165;-0.00020018596693315312;-0.00021904106275488194;-0.0001736349136331676;-8.551620050712883e-05;2.488471450517495e-05;0.00024310118381443065;0.0004445428708077988;0.0004526236261599683;0.0003902863705860893;0.0003787424343687043;0.0003133267958035227;0.0001912496703046764;0.00011823427372971632;1.3080739099559797e-05;-4.395998712879697e-06;-4.718071231856283e-05;-8.604529758375897e-05;-9.330835745386369e-05;-1.7599375761513785e-05;8.167847570799715e-05;0.00022886366247965582;0.00025464512003181566;0.00020212021024271391;0.00014930670204817758;-8.253401698430436e-05;-0.00028003152577006597;-0.00043625946257867625;-0.0006829148997568022;-0.0008022022406697806;-0.0008591523260088799;-0.0008706962622262648;-0.0006840692933785408;-0.00040278204754825973;-7.858983877669784e-05;-2.659402606422626e-05;-2.714465018765178e-07;-1.94993152639584e-05;-2.529533323977045e-05;-8.585289864680257e-05;-0.0002557892597135575;-0.0005339981225525359;-0.0007310146339959064;-0.0007575656872958919;-0.0008568435387654029;-0.0007845015384697902;-0.0006863780806220178;-0.0006452047081133447;-0.00047858722870908785;-0.000286957887500497;-3.837846095280677e-05;4.1010150408834613e-05;0.00020846937516227567;0.00037431725881870674;0.00047455710497299976;0.00045993478576431213;0.00037316286519696823;0.00021539573689270666;5.909565048273777e-05;-3.895565776367602e-05;-0.00022962300428748484;-0.0003498723398852452;-0.0005470812502655722;-0.0007302450382480807;-0.0006336607718959597;-0.00043318107958737357;-0.00023731896176574152;3.490148416046839e-05;0.00018730549209706985;0.0003820132162969634;0.0003949039450730433;0.00024406317849921274;0.00011092311412537248;3.9663357850139694e-05;-3.6767119855796785e-05;-0.00012005180969080562;-0.00025405766928094975;-0.0002657940044352912;-0.00020595793504184562;-0.00018489025144511798;-8.542000103865062e-05;-6.548461820079607e-06;0.00018740169156554806;0.00048648583906429763;0.000527274413699058;0.0005776829351816391;0.0005357399669251402;0.00031274959899265346;0.00013141360091123083;3.8581113829759856e-05;2.4776490103136963e-05;2.2467702859659966e-05;4.250124217024684e-05;7.234712726561095e-05;0.0001529622818503495;0.00020587198951336404;0.00027773299246658563;0.00028562134888179873;0.00038316760991870193;0.0004191462111295518;0.0004176070196339005;0.0003899015727121765;0.0003606569342948012;0.0002506047423557309;6.152468706181253e-05;3.690769106069686e-06;-6.815219644681225e-05;-0.00014246628584622814;-0.00011437604105059133;-5.6319661823992617e-05;-2.47662361631403e-05;-1.322229994575531e-05;-5.961197079904709e-07;3.9903856521335215e-05;9.423250634440334e-05;0.00019971522353075873;0.00021866651882096575;0.00017479956119490278;7.778239723462972e-05;1.6284930005680954e-06;-1.266915300200561e-05;-3.869110922536095e-05;-6.945088927126804e-05;-8.772878828212761e-05;-0.00015737720346035042;1.5354954659052442e-05;9.49540023579899e-05;0.00013882095998405287;0.000133337590280795;5.0293399116981714e-05;-0.00012264919533971723;-0.00026117642994833714;-0.00025617405758747035;-0.00031697212166569797;-0.00020595793504184562;-6.935468980278985e-05;7.888869112212911e-05;0.0002454099710579077;0.0003031296521448326;0.00028677574250353724;0.00023040285397530716;0.00010558404362483192;-1.1793289856396084e-06;-6.0263840031599154e-05;-0.00016930593755164826;-0.00023270138727878752;-0.0002994638184026641;-0.0002673331959309425;-0.00017536650406577538;-0.00013765631242231772;-7.151917784354952e-05;-4.0687248196283775e-05;2.2732251397975037e-05;2.9502288992128947e-05;5.301103410149109e-05;5.2337637822143636e-05;5.188069034687215e-05;5.9985495566161196e-05;6.792195171561338e-05;7.932158873028106e-05;5.649826483382615e-05;4.134684854850834e-05;2.5738484787919047e-05;9.794926004350996e-06;-5.742791271574613e-06;5.16382346714225e-06;2.4548016365501222e-05;2.9237740453813872e-05;1.4323816606301646e-05;1.0998170918676085e-05;7.2531556731533366e-06;-1.60361343987429e-05;-0.00010562188941907436;-0.0001595897912353492;-0.00024020494582008777;-0.0003265920685135188;-0.00034371557390263985;-0.00022981540322444127;-0.00010812307559950778;-2.589657991775925e-05;9.130094537614223e-07;1.9978541612786325e-05;4.430498220421325e-05;3.5815379111011364e-05;4.913900549524321e-05;5.1159194333285584e-05;5.1928790081111254e-05;7.41749171666969e-05;9.120222308733978e-05;0.00011871527107210736;0.0001845157075112018;0.000158734249959042;0.00016248602922969211;0.00012256324981123567;5.096679539632917e-05;4.478597954660429e-05;-8.72497479439907e-06;-3.150019895661488e-05;-0.00010927746922124627;-0.0001396765012603601;-0.00011726202510493758;-0.0001188012166005889;-0.00012255299587123902;-4.833510594030133e-05;6.859534799496084e-05;0.00017672355056446695;0.00024213918912964857;0.00023405843377747907;0.00019538624744923935;7.302052354495842e-05;1.591712030297197e-05;3.492357702333381e-06;5.070630232053986e-06;2.873269324430328e-05;0.00012573783227101657;0.00025464512003181566;0.0003570013544926293;0.00037662604606218377;0.0003202531575339537;0.0001159254864862393;-1.764747549575289e-05;-9.090337074190851e-05;-4.9489499562039834e-05;-7.806074170006768e-05;-0.00013996509966579472;-9.465515001255863e-05;-5.766841138694167e-06;2.3802470484795105e-05;6.0562692377030445e-05;6.92687442743083e-05;5.378062984931676e-05;5.844630407050986e-05;4.012030532541118e-05;7.018669468737704e-06;-4.624472450515442e-06;-0.00014381307840492306;-0.00017748289237229595;-0.00022365863724183594;-0.000282340313013543;-0.00029022866942875604;-0.00014573706777448723;-9.157676702125595e-05;-5.94942442837735e-05;-8.268027319127581e-06;5.936019902105284e-05;0.00012294804768514853;0.00020712258260358076;0.0001763387526905541;9.95715768449439e-05;6.931684400854739e-05;-2.3395393737325833e-05;-0.000177963889714687;-0.00025251847778529844;-0.00034583196220916044;-0.00041663477100912176;-0.00034025239303742436;-0.00018806483390489888;-5.7377855977252915e-05;9.328959828909674e-06;2.0802249561630986e-05;4.759981399959188e-05;3.68495233971521e-05;1.5159549488706081e-05;-2.3156852070384434e-06;-0.0001233225916190647;-0.00017527030459729717;-0.0001896040254005502;-0.0001942215998875042;-0.00017786769024620878;-0.0001736349136331676;-9.763733353538307e-05;1.0665042681152915e-05;7.191422965745903e-05;0.00013150980037970905;0.00013035540675797056;5.1279443668883345e-05;-2.2916353399188916e-06;-8.099482548865305e-05;-0.00018883442965272453;-0.00029253745667223306;-0.0004716608669786569;-0.0003612238771656738;-0.00021961825956575117;-0.00014025369807122936;-1.6180433601460212e-05;5.3532161707087225e-06;6.840294905800443e-05;0.00013920575785796572;0.0002402151997600844;0.000237714013579651;0.00025195153491442584;5.178449087839394e-05;-0.00012399598789841214;-0.00037257541444610237;-0.0004404922391917174;-0.00035525951012002486;-0.0002069199297266277;-9.754113406690486e-05;-8.258211671854348e-05;-7.099008076691938e-05;-3.5011479556069484e-05;-6.882559272615969e-05;-6.704590255931283e-05;-3.542032729710187e-05;-2.349159320580404e-05;7.689059514695218e-06;4.500242835068026e-05;1.6653647483508254e-05;-2.3587792674282247e-05;-2.7075023406617303e-05;3.0575030899273135e-07;-1.552101925992665e-06;-2.4477637757705678e-05;-2.565608124656373e-05;8.899068454147682e-06;1.7928290440844513e-05;5.709951151181495e-05;0.00022116770500139917;0.00038355240779261473;0.00045993478576431213;0.0005318919881860119;0.0004587803921425736;0.0003514217853208932;0.0002018316118372793;0.0002125097528383604
